scorer,DLC_resnet50_FullDatasetDec12shuffle100_100000,DLC_resnet50_FullDatasetDec12shuffle100_100000,DLC_resnet50_FullDatasetDec12shuffle100_100000,DLC_resnet50_FullDatasetDec12shuffle100_100000,DLC_resnet50_FullDatasetDec12shuffle100_100000,DLC_resnet50_FullDatasetDec12shuffle100_100000
bodyparts,nose,nose,nose,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood
1985,453.49395751953125,797.8187255859375,0.8790251016616821,605.89892578125,842.6483154296875,0.8525786995887756
1986,450.6123352050781,806.8238525390625,0.8696755170822144,607.6239013671875,839.4251098632812,0.771652340888977
1987,446.1067810058594,808.8068237304688,0.7746553421020508,611.8914184570312,835.1327514648438,0.9132775664329529
1988,442.0444030761719,810.5674438476562,0.7253167033195496,613.9854125976562,830.7566528320312,0.8525643348693848
1989,446.0667419433594,821.967529296875,0.8745872378349304,615.9972534179688,829.1537475585938,0.8079966306686401
1990,453.8608093261719,832.5205688476562,0.8788965344429016,621.3515014648438,823.5404663085938,0.8597864508628845
1991,466.12335205078125,844.837158203125,0.8278002142906189,627.5280151367188,815.3558349609375,0.7523584365844727
1992,476.3910827636719,854.4470825195312,0.7744814157485962,641.590576171875,806.0448608398438,0.4890179932117462
1993,487.7568054199219,862.8320922851562,0.7748677134513855,649.485595703125,796.3679809570312,0.7116217613220215
1994,502.0613098144531,870.8474731445312,0.876136302947998,653.3759155273438,791.0216674804688,0.7870895266532898
1995,518.2442016601562,878.26806640625,0.7560991048812866,656.4566040039062,788.2328491210938,0.6837248206138611
1996,537.9229125976562,883.0642700195312,0.7836378216743469,659.2932739257812,783.8822631835938,0.7845081686973572
1997,559.4996948242188,889.550537109375,0.6701178550720215,660.23193359375,779.7373657226562,0.8905408382415771
1998,579.4642333984375,894.9901123046875,0.6241862177848816,662.7651977539062,771.6758422851562,0.9246051907539368
1999,595.6387939453125,897.99609375,0.6658383011817932,665.3108520507812,761.6438598632812,0.8535400032997131
2000,609.1929321289062,904.6424560546875,0.7373146414756775,667.1177368164062,750.1862182617188,0.8102124929428101
2001,619.8622436523438,910.999267578125,0.7796750664710999,664.7053833007812,746.78076171875,0.8978927731513977
2002,630.2423706054688,912.7861938476562,0.8006061315536499,662.6652221679688,746.6924438476562,0.8681994080543518
2003,641.12109375,915.4027099609375,0.8534720540046692,658.2259521484375,745.9645385742188,0.8635582327842712
2004,654.0208129882812,916.7328491210938,0.7719042897224426,653.7369995117188,745.3451538085938,0.7788513898849487
2005,661.6862182617188,916.8971557617188,0.8455171585083008,645.6596069335938,740.1317749023438,0.9251988530158997
2006,674.1312866210938,917.7394409179688,0.8092195987701416,634.7324829101562,738.1663208007812,0.8752567768096924
2007,686.5432739257812,914.6973876953125,0.720920979976654,623.1890258789062,738.6231079101562,0.8568217754364014
2008,706.3314819335938,907.2955322265625,0.7973122000694275,615.3119506835938,740.842529296875,0.8935300707817078
2009,723.78662109375,889.0657958984375,0.8171606063842773,602.7715454101562,745.1602783203125,0.8194804787635803
2010,733.185791015625,869.1499633789062,0.8308964967727661,587.7528686523438,750.5196533203125,0.8152632713317871
2011,735.91455078125,848.7229614257812,0.9188855290412903,574.975341796875,755.8317260742188,0.8134571313858032
2012,734.058349609375,825.336669921875,0.830620288848877,566.2115478515625,764.091064453125,0.8288660645484924
2013,726.8193359375,802.2734985351562,0.8081478476524353,559.2238159179688,771.2661743164062,0.8344293236732483
2014,724.0941772460938,781.6393432617188,0.8737536072731018,554.7432250976562,780.6603393554688,0.8205732703208923
2015,723.9182739257812,766.1757202148438,0.9096445441246033,557.2230224609375,787.0165405273438,0.8510928153991699
2016,721.47216796875,754.006591796875,0.9191923141479492,560.5372924804688,798.3558959960938,0.7457988858222961
2017,720.4238891601562,744.9459228515625,0.8195643424987793,559.046875,811.0396728515625,0.5902038216590881
2018,716.4328002929688,738.0233154296875,0.8405095338821411,558.5198974609375,828.2980346679688,0.60956871509552
2019,715.6340942382812,730.5264892578125,0.7355884909629822,564.2958984375,847.7481689453125,0.7083051204681396
2020,708.3863525390625,721.6428833007812,0.8512319326400757,569.8436279296875,864.40673828125,0.6385110020637512
2021,702.8924560546875,710.2817993164062,0.8795139789581299,581.2776489257812,877.2138671875,0.8688451647758484
2022,697.434326171875,701.2847290039062,0.673168420791626,592.0833740234375,881.3994140625,0.8731915354728699
2023,684.807861328125,693.6082153320312,0.8651240468025208,600.5199584960938,883.1942138671875,0.8075467348098755
2024,672.7128295898438,686.6807250976562,0.8406565189361572,610.131103515625,884.1171875,0.888834536075592
2025,662.8217163085938,679.9821166992188,0.8208165168762207,619.2853393554688,882.4266967773438,0.8624675869941711
2026,655.710693359375,672.7371215820312,0.8929250836372375,626.1309814453125,882.8704833984375,0.9013194441795349
2027,652.2885131835938,668.9566650390625,0.7644023299217224,629.2689819335938,878.2332153320312,0.9018464684486389
2028,645.8846435546875,661.1522216796875,0.8815533518791199,632.81201171875,876.402587890625,0.8020928502082825
2029,643.3897705078125,654.3507080078125,0.8550881743431091,634.248046875,873.5556640625,0.7901201844215393
2030,642.840576171875,645.1757202148438,0.910854160785675,633.6530151367188,869.2569580078125,0.8141257762908936
2031,649.3705444335938,632.9257202148438,0.7742512226104736,636.1845092773438,863.8215942382812,0.8652832508087158
2032,655.8842163085938,621.9125366210938,0.7712868452072144,636.8912963867188,858.2224731445312,0.8027098178863525
2033,663.3955688476562,610.7979736328125,0.8419217467308044,640.2056884765625,855.2359619140625,0.8810022473335266
2034,667.6653442382812,602.0587768554688,0.6687402129173279,643.4744262695312,846.7943115234375,0.9281092882156372
2035,669.6825561523438,595.2990112304688,0.8552280068397522,650.3603515625,840.3740234375,0.8373247981071472
2036,669.5230712890625,588.7730712890625,0.7334662079811096,655.7428588867188,831.3499755859375,0.8709891438484192
2037,670.1849365234375,580.2808837890625,0.869845449924469,660.1998901367188,825.4686889648438,0.7931481599807739
2038,672.1957397460938,572.5233764648438,0.8141225576400757,668.4208374023438,822.484375,0.8429617285728455
2039,670.2069702148438,566.1300659179688,0.8395603895187378,671.6318359375,823.4274291992188,0.8288062810897827
2040,672.8321533203125,560.7631225585938,0.8754509091377258,672.75048828125,821.8709716796875,0.875942051410675
2041,676.2772827148438,554.1160278320312,0.7764261960983276,672.17041015625,816.3197021484375,0.8937647938728333
2042,682.5794067382812,545.6043090820312,0.7712160348892212,672.2669677734375,810.980224609375,0.8415529131889343
2043,687.9397583007812,537.7269287109375,0.7878037095069885,671.906005859375,803.5194702148438,0.85756915807724
2044,688.95458984375,532.6563110351562,0.8853868246078491,671.1023559570312,797.6751098632812,0.8726963996887207
2045,687.0594482421875,530.0164794921875,0.8849517703056335,670.6141357421875,791.2206420898438,0.867860734462738
2046,687.0488891601562,529.1630249023438,0.761652410030365,671.7547607421875,783.7465209960938,0.9119229912757874
2047,690.6349487304688,528.2155151367188,0.8263000249862671,673.099853515625,777.942626953125,0.9159854054450989
2048,694.146240234375,527.0275268554688,0.7439213991165161,673.4749145507812,768.876220703125,0.9586199522018433
2049,696.51904296875,523.1260986328125,0.7555861473083496,675.1041259765625,762.5656127929688,0.9617912769317627
2050,694.1405029296875,521.040283203125,0.7377665638923645,673.7935180664062,756.5899658203125,0.9660321474075317
2051,688.5778198242188,516.1202392578125,0.8585137128829956,673.4761352539062,751.8211669921875,0.9616925120353699
2052,689.9849243164062,509.2828369140625,0.8007315397262573,673.3091430664062,749.9825439453125,0.950949490070343
2053,692.0626220703125,501.3830871582031,0.7514883875846863,674.218994140625,746.9020385742188,0.9637885093688965
2054,692.8045654296875,495.06439208984375,0.730072557926178,674.3365478515625,743.8799438476562,0.9516028761863708
2055,690.9214477539062,492.36297607421875,0.8073672652244568,673.5675659179688,739.3031005859375,0.9642184376716614
2056,685.9793090820312,487.25946044921875,0.739157497882843,672.443603515625,736.1090087890625,0.9530253410339355
2057,675.0057373046875,478.01123046875,0.76018887758255,673.2177734375,731.3126831054688,0.9435669183731079
2058,666.9861450195312,471.5621643066406,0.8106752634048462,675.9592895507812,728.3514404296875,0.9653124809265137
2059,661.5457153320312,464.26043701171875,0.7924802303314209,677.8768310546875,726.3516235351562,0.9557974338531494
2060,660.7844848632812,462.24212646484375,0.7594518065452576,678.6669311523438,722.4096069335938,0.9534921050071716
2061,661.888671875,458.5435791015625,0.6275606155395508,684.1776123046875,722.5359497070312,0.9135063290596008
2062,661.6185913085938,453.73681640625,0.851323664188385,686.0383911132812,722.23828125,0.9141842722892761
2063,656.6536254882812,450.18109130859375,0.8281777501106262,684.6542358398438,720.4263916015625,0.9251725673675537
2064,654.275390625,448.1522216796875,0.7255555987358093,684.0537109375,715.7450561523438,0.8529276847839355
2065,650.4720458984375,442.0279846191406,0.6243880391120911,685.6939086914062,710.8986206054688,0.8903210163116455
2066,643.5652465820312,438.1327819824219,0.5821073055267334,686.034912109375,703.8101806640625,0.9280385375022888
2067,638.1058349609375,437.83367919921875,0.7232512831687927,687.6751098632812,700.6354370117188,0.8745827078819275
2068,637.5138549804688,438.36248779296875,0.7252899408340454,689.9071655273438,700.7374877929688,0.9177918434143066
2069,638.7234497070312,443.7558288574219,0.5467115640640259,689.12109375,701.5353393554688,0.9110981225967407
2070,637.7144165039062,452.96600341796875,0.42153382301330566,687.690673828125,702.4112548828125,0.9053778052330017
2071,646.127685546875,456.14453125,0.3050665557384491,685.897216796875,705.34814453125,0.9127282500267029
2072,525.3508911132812,1540.5706787109375,0.23405076563358307,684.4480590820312,712.1554565429688,0.8913810849189758
2073,660.0172729492188,466.63909912109375,0.3218507170677185,685.8261108398438,716.9097290039062,0.8980013728141785
2074,525.2536010742188,1540.3604736328125,0.22799864411354065,688.5087890625,726.095947265625,0.9147443175315857
2075,675.1303100585938,482.7475280761719,0.23539765179157257,685.7083129882812,731.0654907226562,0.8791884779930115
2076,525.2310180664062,1540.2176513671875,0.22576411068439484,683.7044677734375,736.3972778320312,0.905648946762085
2077,525.6739501953125,1540.433837890625,0.29678598046302795,682.9075317382812,741.785400390625,0.8611708283424377
2078,525.6069946289062,1540.1595458984375,0.30211350321769714,679.9295654296875,745.8041381835938,0.8686083555221558
2079,525.6448364257812,1540.228759765625,0.3134339153766632,677.5614013671875,750.6541137695312,0.9474060535430908
2080,669.6470947265625,514.1627807617188,0.6654877662658691,679.8880615234375,757.38720703125,0.8927298188209534
2081,657.474609375,522.8634643554688,0.6781750917434692,684.5789184570312,761.413818359375,0.904482364654541
2082,643.912109375,533.9553833007812,0.8954985737800598,686.7105102539062,763.0174560546875,0.9168341755867004
2083,626.1058349609375,555.5891723632812,0.8915603160858154,688.1209716796875,764.1743774414062,0.9270989298820496
2084,606.3685302734375,580.4713134765625,0.9327968955039978,689.8504638671875,764.0785522460938,0.9458548426628113
2085,595.5835571289062,605.3226928710938,0.9230332970619202,692.071533203125,764.1395874023438,0.9426281452178955
2086,588.7470092773438,623.4949340820312,0.8292633891105652,694.6700439453125,764.8455810546875,0.9109504818916321
2087,586.490966796875,637.7556762695312,0.8069494962692261,698.61474609375,767.013916015625,0.8986802101135254
2088,583.6640014648438,651.6248168945312,0.8711361289024353,701.1416625976562,766.557373046875,0.9166402816772461
2089,580.998291015625,668.981689453125,0.9073666334152222,703.3993530273438,765.0861206054688,0.8959784507751465
2090,582.1445922851562,689.590576171875,0.9123714566230774,704.8357543945312,766.0120849609375,0.8864228129386902
2091,584.5993041992188,709.1556396484375,0.8910681009292603,706.809326171875,765.1213989257812,0.9335668683052063
2092,586.8294677734375,722.5248413085938,0.8342101573944092,707.6556396484375,764.7191162109375,0.9270268082618713
2093,589.19482421875,738.775634765625,0.8031947016716003,708.5913696289062,764.523681640625,0.9183923006057739
2094,591.7646484375,756.0509643554688,0.8179014325141907,709.5711059570312,763.5307006835938,0.9012744426727295
2095,592.5950927734375,768.6632080078125,0.7557265162467957,710.6209106445312,761.72216796875,0.8750763535499573
2096,592.378173828125,781.4469604492188,0.6321467757225037,710.5596923828125,761.0328979492188,0.8386628031730652
2097,594.6915893554688,790.261962890625,0.37176427245140076,712.2061157226562,756.3230590820312,0.8497272729873657
2098,599.5808715820312,801.3906860351562,0.49021637439727783,715.7192993164062,750.8378295898438,0.8057600259780884
2099,609.1194458007812,811.7581787109375,0.5421934127807617,719.8250732421875,745.1624145507812,0.6343203783035278
2100,612.6066284179688,822.221435546875,0.666774570941925,724.6424560546875,679.4885864257812,0.7541428208351135
2101,618.1320190429688,832.2442626953125,0.6814062595367432,720.7117309570312,677.1817016601562,0.831196665763855
2102,620.1945190429688,840.4244384765625,0.6127103567123413,725.0560913085938,714.6625366210938,0.8943195343017578
2103,622.0107421875,847.74853515625,0.6520200967788696,721.910888671875,706.3900756835938,0.8941535353660583
2104,622.17578125,854.1414794921875,0.7259143590927124,708.7670288085938,664.0565795898438,0.8166090250015259
2105,623.4821166992188,859.028564453125,0.6027282476425171,718.5091552734375,703.7942504882812,0.7802027463912964
2106,694.2994384765625,643.9734497070312,0.5433381199836731,718.5960083007812,705.3471069335938,0.762747049331665
2107,626.6691284179688,865.7311401367188,0.5667296051979065,718.5211791992188,706.246826171875,0.8082091212272644
2108,631.3408813476562,870.1666259765625,0.5707650780677795,717.90869140625,707.6088256835938,0.81177818775177
2109,638.4751586914062,874.318359375,0.5546213984489441,717.0484619140625,707.4620971679688,0.8353312015533447
2110,647.4085083007812,878.8009643554688,0.4505492150783539,716.833740234375,707.4261474609375,0.8334784507751465
2111,659.6566772460938,881.5864868164062,0.8137311339378357,716.7994384765625,706.23876953125,0.8426638841629028
2112,672.3919067382812,888.0045166015625,0.6962531805038452,715.3634033203125,707.1869506835938,0.8385925889015198
2113,684.4921875,892.809814453125,0.6086546778678894,713.2297973632812,707.0411987304688,0.8597596883773804
2114,688.8247680664062,896.0867919921875,0.749410092830658,709.8396606445312,704.372802734375,0.9060252904891968
2115,699.3014526367188,901.3466186523438,0.7455445528030396,705.194091796875,697.6834716796875,0.6273228526115417
2116,703.7540893554688,907.7877807617188,0.6448945999145508,699.8153076171875,682.7015991210938,0.7750604748725891
2117,702.3856201171875,913.9396362304688,0.725398063659668,694.2482299804688,679.7369995117188,0.8835780620574951
2118,703.5115356445312,917.9788208007812,0.5789018273353577,692.0247192382812,682.4588623046875,0.9465059638023376
2119,706.649658203125,920.1578979492188,0.7344256043434143,692.5972290039062,689.6658935546875,0.9642913937568665
2120,715.4111938476562,925.8123779296875,0.609397292137146,694.1959228515625,694.2906494140625,0.9617366194725037
2121,720.22900390625,927.3327026367188,0.8169460296630859,697.0323486328125,699.7858276367188,0.9260345697402954
2122,737.2845458984375,924.4357299804688,0.8642207384109497,699.6672973632812,707.2313842773438,0.9430793523788452
2123,752.7181396484375,914.4585571289062,0.8763399124145508,701.5597534179688,712.3526611328125,0.942493200302124
2124,771.0398559570312,901.5964965820312,0.7187247276306152,702.380859375,716.686279296875,0.901877224445343
2125,786.7894287109375,886.6618041992188,0.7912578582763672,699.2627563476562,722.2535400390625,0.9158830046653748
2126,799.1528930664062,875.613037109375,0.6647881269454956,694.8645629882812,727.363525390625,0.8839719891548157
2127,810.8258666992188,859.7933959960938,0.6871085166931152,693.6773681640625,730.8638305664062,0.8882182836532593
2128,819.8910522460938,840.1716918945312,0.8136897683143616,696.2711181640625,736.9280395507812,0.7731682658195496
2129,830.3374633789062,810.1160888671875,0.8130831122398376,694.8732299804688,740.88623046875,0.8751819133758545
2130,829.8720092773438,784.4683837890625,0.7647883296012878,689.234619140625,743.6085205078125,0.8894332647323608
2131,823.206298828125,763.0205688476562,0.7861405611038208,679.4057006835938,747.0046997070312,0.7752301692962646
2132,817.2184448242188,742.7191162109375,0.8507243394851685,672.5217895507812,751.7991333007812,0.7089274525642395
2133,810.6448364257812,728.0933837890625,0.7114844918251038,666.268310546875,759.4307250976562,0.6845597624778748
2134,798.6111450195312,715.0570678710938,0.6629571914672852,662.64990234375,766.8519897460938,0.7152519822120667
2135,790.052001953125,700.3248901367188,0.8046616911888123,660.6505126953125,772.5765380859375,0.6338717341423035
2136,780.216064453125,682.1589965820312,0.7295470237731934,661.0187377929688,780.1909790039062,0.7670195698738098
2137,762.4238891601562,671.2975463867188,0.7599838972091675,660.4676513671875,787.7408447265625,0.8950434923171997
2138,749.5191040039062,664.8447875976562,0.5976330041885376,661.2188110351562,798.7885131835938,0.8082072138786316
2139,737.3907470703125,659.2607421875,0.85667484998703,664.3245849609375,803.3262329101562,0.8765575885772705
2140,723.9247436523438,651.5723876953125,0.8017906546592712,669.68603515625,812.847900390625,0.7282840609550476
2141,716.1817016601562,643.251953125,0.8387764096260071,676.6965942382812,821.413330078125,0.8726398348808289
2142,704.117431640625,636.2625732421875,0.8437448143959045,689.9716796875,825.4567260742188,0.7999891638755798
2143,689.2915649414062,632.0755004882812,0.861565113067627,704.78369140625,826.663818359375,0.7921605706214905
2144,674.2278442382812,634.6454467773438,0.8500399589538574,716.8084716796875,826.1171264648438,0.7412197589874268
2145,662.6864013671875,642.6005249023438,0.8927510976791382,732.2861938476562,825.8161010742188,0.4787806272506714
2146,651.8699340820312,658.106201171875,0.8564460277557373,742.476806640625,821.2378540039062,0.3848177492618561
2147,645.254150390625,677.9778442382812,0.8545197248458862,756.8848876953125,818.1904296875,0.2909184694290161
2148,642.8771362304688,696.3270263671875,0.8524117469787598,603.8131713867188,1516.683837890625,0.21386198699474335
2149,639.4153442382812,716.2744140625,0.7909950613975525,783.9431762695312,810.7958374023438,0.27205032110214233
2150,637.9013671875,733.1603393554688,0.7007860541343689,791.9741821289062,806.33203125,0.6553636789321899
2151,635.5448608398438,745.9141845703125,0.7609822154045105,804.5690307617188,800.3051147460938,0.8198636770248413
2152,636.4459228515625,762.323486328125,0.7262564301490784,811.6532592773438,795.44970703125,0.7943094372749329
2153,637.531005859375,782.4306030273438,0.8012827038764954,812.8909912109375,791.5003662109375,0.8736011981964111
2154,640.8468627929688,799.5516967773438,0.8733147978782654,812.6821899414062,786.478759765625,0.9005171656608582
2155,642.6558227539062,813.1873168945312,0.8572949767112732,808.3471069335938,781.0045776367188,0.902262806892395
2156,638.1119384765625,821.8294067382812,0.8075253963470459,808.1206665039062,775.3934326171875,0.9080894589424133
2157,637.2837524414062,831.647216796875,0.7956905364990234,806.2003173828125,761.77783203125,0.8438080549240112
2158,646.5550537109375,844.4739990234375,0.7612270712852478,801.4174194335938,745.364501953125,0.8936850428581238
2159,661.554443359375,857.9442749023438,0.7610649466514587,796.3842163085938,731.0626831054688,0.9077313542366028
2160,682.0538330078125,868.7785034179688,0.701790452003479,789.5715942382812,722.1101684570312,0.9464586973190308
2161,705.8218383789062,874.5422973632812,0.7953877449035645,783.2843627929688,716.3357543945312,0.9376141428947449
2162,729.3335571289062,874.7584838867188,0.7183462977409363,778.1288452148438,712.7954711914062,0.8927879333496094
2163,750.4135131835938,873.0429077148438,0.6997812390327454,776.42333984375,709.7797241210938,0.8624634146690369
2164,767.3792114257812,873.6184692382812,0.6720768213272095,774.2549438476562,709.0801391601562,0.8730591535568237
2165,778.99609375,877.9580688476562,0.765142560005188,772.0679321289062,709.3701171875,0.8943332433700562
2166,788.2802734375,884.0053100585938,0.8394181132316589,768.6795043945312,713.3567504882812,0.8307823538780212
2167,803.5910034179688,889.5646362304688,0.807945966720581,763.4168701171875,714.2030639648438,0.8153494000434875
2168,818.4257202148438,892.5776977539062,0.7173894643783569,756.396240234375,716.5195922851562,0.8926229476928711
2169,822.0521240234375,896.4265747070312,0.6110707521438599,750.82470703125,719.0797729492188,0.8609384298324585
2170,836.3946533203125,896.9027709960938,0.6463669538497925,743.1494140625,725.9661254882812,0.8898410201072693
2171,847.5375366210938,899.2875366210938,0.5239200592041016,733.5896606445312,733.855712890625,0.8695992827415466
2172,855.0198974609375,893.6179809570312,0.4626748561859131,724.579345703125,743.52783203125,0.9083372354507446
2173,863.5541381835938,886.4990234375,0.46260878443717957,715.2088012695312,750.581298828125,0.767813503742218
2174,869.938232421875,882.6494140625,0.35912060737609863,704.3981323242188,762.6979370117188,0.6931175589561462
2175,867.1669921875,890.7138671875,0.5677306056022644,693.6016235351562,765.9551391601562,0.764045774936676
2176,856.5277099609375,893.4660034179688,0.3181997835636139,687.58056640625,768.3540649414062,0.8362518548965454
2177,846.864501953125,902.588134765625,0.5717028379440308,684.909423828125,767.619873046875,0.7864328026771545
2178,833.3935546875,909.911376953125,0.6131560206413269,683.5615234375,767.028564453125,0.7771727442741394
2179,822.2271118164062,916.2714233398438,0.5400828123092651,683.7520141601562,765.9022827148438,0.8201280236244202
2180,820.82373046875,921.929931640625,0.4969728887081146,684.892578125,766.3177490234375,0.809838056564331
2181,833.1333618164062,916.9965209960938,0.789929986000061,687.6673583984375,769.0604248046875,0.836262047290802
2182,847.941650390625,898.5672607421875,0.8411627411842346,690.5665893554688,770.1398315429688,0.8903785347938538
2183,855.4391479492188,867.3433837890625,0.8725653886795044,691.8282470703125,771.1292114257812,0.9132137298583984
2184,852.6873168945312,836.8244018554688,0.8606441617012024,689.6256713867188,774.0130615234375,0.8770824670791626
2185,839.5067749023438,809.0579833984375,0.6962141394615173,687.95751953125,777.92529296875,0.8181334733963013
2186,824.0377197265625,787.4599609375,0.7514520287513733,687.6474609375,779.5892944335938,0.7824008464813232
2187,805.0787353515625,767.01513671875,0.7560052275657654,687.0584106445312,782.985595703125,0.5821534991264343
2188,789.76123046875,749.8340454101562,0.8534960150718689,678.3480224609375,789.2413330078125,0.3210960924625397
2189,779.232421875,738.2599487304688,0.8382921814918518,674.7041015625,791.9700317382812,0.5429636836051941
2190,772.6312255859375,731.1557006835938,0.8637843728065491,673.3931274414062,794.5714111328125,0.4413119852542877
2191,767.9026489257812,722.5530395507812,0.815298855304718,671.9983520507812,796.1903076171875,0.5298556089401245
2192,757.120849609375,711.984130859375,0.8165364265441895,671.1046142578125,797.0145263671875,0.5357170701026917
2193,754.7276611328125,699.6729736328125,0.7949922680854797,670.9496459960938,798.0160522460938,0.37982258200645447
2194,746.0546875,686.4279174804688,0.6905678510665894,602.3482055664062,1516.028564453125,0.2708132863044739
2195,735.1669311523438,675.3934936523438,0.8627046346664429,602.418212890625,1516.0162353515625,0.24417521059513092
2196,729.3685302734375,669.9663696289062,0.7002835273742676,602.404052734375,1516.010986328125,0.23893651366233826
2197,723.0892944335938,665.1625366210938,0.8357139229774475,602.6788330078125,1516.5601806640625,0.21615362167358398
2198,717.6524658203125,659.9237670898438,0.8883594870567322,772.3452758789062,702.3077392578125,0.25537607073783875
2199,708.8294677734375,655.1063232421875,0.8464123010635376,769.1974487304688,698.7044067382812,0.5634027123451233
2200,702.8902587890625,649.38330078125,0.7730535268783569,766.7755126953125,695.1524047851562,0.42615702748298645
2201,694.76708984375,643.0883178710938,0.8806220293045044,602.0668334960938,1516.0882568359375,0.20455849170684814
2202,687.7572021484375,636.9487915039062,0.8168874979019165,692.867431640625,846.899169921875,0.21765919029712677
2203,679.7864990234375,628.8623657226562,0.8701851963996887,696.0789794921875,845.9793701171875,0.29409098625183105
2204,674.5646362304688,621.810791015625,0.8625242114067078,698.4370727539062,843.7510986328125,0.40591537952423096
2205,668.02392578125,617.9064331054688,0.7125516533851624,702.5925903320312,839.3143310546875,0.3344196081161499
2206,658.2711181640625,614.4876098632812,0.9022770524024963,713.5038452148438,841.1128540039062,0.45512622594833374
2207,658.1396484375,608.2015991210938,0.8622453212738037,689.5507202148438,805.8095703125,0.7661171555519104
2208,659.9722900390625,601.0011596679688,0.818459689617157,707.39453125,810.4776000976562,0.7521955370903015
2209,660.30126953125,596.8502807617188,0.911747932434082,724.103759765625,812.9302368164062,0.6902812123298645
2210,660.1887817382812,596.9075927734375,0.8985376358032227,739.7138671875,808.8983764648438,0.8900012373924255
2211,656.521728515625,592.251953125,0.854418158531189,748.6166381835938,801.2752685546875,0.8298532366752625
2212,647.3321533203125,586.5838623046875,0.7780467867851257,753.218017578125,797.5770263671875,0.7541177272796631
2213,637.0496826171875,582.2243041992188,0.7943790555000305,755.7056274414062,788.2171020507812,0.8919804692268372
2214,628.6875610351562,583.4572143554688,0.7969250082969666,757.6762084960938,781.329833984375,0.8431900143623352
2215,616.9424438476562,591.3613891601562,0.7574238181114197,760.6143188476562,772.6832885742188,0.750523030757904
2216,603.021484375,595.7667846679688,0.8387674689292908,764.1553344726562,765.1322021484375,0.773068368434906
2217,590.7372436523438,611.1884155273438,0.9191211462020874,764.8545532226562,757.488037109375,0.825935959815979
2218,585.5902099609375,630.7880859375,0.8696718811988831,765.7098999023438,750.61328125,0.8251149654388428
2219,584.6077270507812,654.4871826171875,0.8751956224441528,765.363525390625,746.6359252929688,0.8221091032028198
2220,586.034912109375,681.38525390625,0.8654189705848694,767.6370849609375,738.392578125,0.8640110492706299
2221,589.2776489257812,696.8270263671875,0.8555922508239746,766.3262329101562,732.3056640625,0.7879268527030945
2222,589.7283935546875,709.6036376953125,0.8316721320152283,765.104736328125,727.6793212890625,0.8430158495903015
2223,591.5054931640625,725.8512573242188,0.8378881216049194,764.86376953125,722.01220703125,0.9078853130340576
2224,597.2677612304688,744.4527587890625,0.8502309322357178,764.2584228515625,715.5318603515625,0.8499407768249512
2225,605.5072021484375,762.4708862304688,0.7186322808265686,763.4669189453125,707.4490356445312,0.8697693347930908
2226,611.0359497070312,777.1419067382812,0.660919189453125,764.4610595703125,696.3775634765625,0.8546881079673767
2227,612.8778076171875,787.35888671875,0.6584591865539551,763.7359619140625,682.2615966796875,0.9398002028465271
2228,620.1908569335938,796.2950439453125,0.6300157308578491,756.5318603515625,670.927978515625,0.9490850567817688
2229,626.8519897460938,801.8934936523438,0.7942622303962708,748.5458374023438,659.9278564453125,0.9372166991233826
2230,642.1519165039062,810.3991088867188,0.837778627872467,738.0135498046875,648.6740112304688,0.9488412737846375
2231,654.6160888671875,815.5274658203125,0.8317124843597412,730.9840087890625,636.7216796875,0.8584233522415161
2232,672.4848022460938,821.6469116210938,0.7875209450721741,721.9428100585938,627.3982543945312,0.8958011269569397
2233,693.0226440429688,821.9056396484375,0.7832614779472351,714.1494750976562,621.1390380859375,0.8353966474533081
2234,714.9113159179688,822.4064331054688,0.7743620276451111,707.1466674804688,620.21240234375,0.9093794226646423
2235,735.1708984375,820.439697265625,0.8057518005371094,700.4762573242188,619.9320068359375,0.8470097780227661
2236,755.798828125,819.7427978515625,0.841538667678833,696.6298217773438,620.7664794921875,0.830778181552887
2237,775.2484741210938,814.7518920898438,0.7132910490036011,693.0328369140625,626.1742553710938,0.9318362474441528
2238,796.8761596679688,806.3653564453125,0.782234251499176,686.2349243164062,632.6219482421875,0.8779335021972656
2239,804.6773071289062,808.491943359375,0.7149815559387207,681.4887084960938,640.8621826171875,0.8241413831710815
2240,815.670654296875,814.3927612304688,0.4764431118965149,674.8112182617188,651.0941772460938,0.8653309345245361
2241,822.040771484375,821.4664306640625,0.6153927445411682,665.877685546875,662.6206665039062,0.8558164834976196
2242,835.5037841796875,824.9007568359375,0.6757199764251709,661.6062622070312,679.7909545898438,0.8598222136497498
2243,844.4260864257812,830.2677001953125,0.5874692797660828,659.27978515625,693.5409545898438,0.8234032988548279
2244,846.3713989257812,837.33544921875,0.5652221441268921,655.7650756835938,707.5011596679688,0.7817254066467285
2245,851.1646118164062,836.8301391601562,0.5593528747558594,657.3302001953125,719.1254272460938,0.681591808795929
2246,861.57861328125,837.8115844726562,0.5561832785606384,653.91162109375,730.5713500976562,0.6803685426712036
2247,867.1122436523438,843.056640625,0.7613809704780579,657.9395751953125,733.7708129882812,0.8146296143531799
2248,868.6712036132812,846.3546752929688,0.693320631980896,660.8071899414062,736.2427978515625,0.8077002763748169
2249,869.772216796875,846.2218627929688,0.5372264385223389,660.5551147460938,738.5037231445312,0.8439316749572754
2250,870.1134643554688,847.7818603515625,0.46131443977355957,657.8289184570312,737.01025390625,0.8555591106414795
