scorer,DLC_resnet50_Circling_FinalJul23shuffle4_100000,DLC_resnet50_Circling_FinalJul23shuffle4_100000,DLC_resnet50_Circling_FinalJul23shuffle4_100000,DLC_resnet50_Circling_FinalJul23shuffle4_100000,DLC_resnet50_Circling_FinalJul23shuffle4_100000,DLC_resnet50_Circling_FinalJul23shuffle4_100000
bodyparts,nose,nose,nose,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood
2701,575.6554565429688,641.121826171875,0.9809061288833618,701.56396484375,767.0383911132812,0.9567602872848511
2702,575.6554565429688,660.3120727539062,0.9744234681129456,705.490966796875,767.0383911132812,0.9723983407020569
2703,575.6554565429688,685.7767333984375,0.9590522050857544,708.9987182617188,767.90234375,0.9793236255645752
2704,580.3695068359375,717.31787109375,0.9728187322616577,712.82958984375,767.90234375,0.9776961803436279
2705,589.26025390625,748.0070190429688,0.9440394639968872,718.0721435546875,767.90234375,0.9688515067100525
2706,598.6376953125,773.3792114257812,0.9746283888816833,721.5753173828125,766.58056640625,0.9669106006622314
2707,606.1400146484375,793.2752685546875,0.9826892614364624,725.181640625,764.96240234375,0.9579879641532898
2708,607.6795043945312,805.4564208984375,0.984981894493103,725.6986083984375,763.87548828125,0.9439199566841125
2709,608.4727172851562,814.5458984375,0.9709487557411194,725.6986083984375,760.798095703125,0.9623857140541077
2710,614.1204833984375,824.8011474609375,0.9786341190338135,725.6986083984375,756.22900390625,0.9652028679847717
2711,620.7869873046875,833.7603149414062,0.971869945526123,725.6646728515625,751.856689453125,0.9516177177429199
2712,627.7039794921875,838.8419799804688,0.9532906413078308,722.7572021484375,747.21630859375,0.944827139377594
2713,627.7039794921875,849.3646240234375,0.93672776222229,721.3671875,739.8619995117188,0.9627971649169922
2714,627.7039794921875,856.5865478515625,0.9525498151779175,721.2615356445312,732.6804809570312,0.8266616463661194
2715,628.9619750976562,867.62939453125,0.9594682455062866,712.113525390625,670.906494140625,0.7402303814888
2716,628.9619750976562,875.9899291992188,0.9428840279579163,712.113525390625,670.906494140625,0.7515081167221069
2717,628.9619750976562,880.480224609375,0.9691389799118042,711.542724609375,670.906494140625,0.8036025762557983
2718,642.5060424804688,883.1798095703125,0.9740618467330933,710.8994140625,701.6340942382812,0.832684338092804
2719,656.4295043945312,883.1798095703125,0.9772734045982361,710.8994140625,701.6340942382812,0.8958659172058105
2720,667.896728515625,883.1798095703125,0.9724647402763367,710.8994140625,701.6340942382812,0.9542747735977173
2721,675.1061401367188,883.1798095703125,0.9691824913024902,703.3630981445312,699.60205078125,0.9591458439826965
2722,677.6806640625,883.1798095703125,0.9585695266723633,694.0147705078125,695.0336303710938,0.9658021926879883
2723,682.2537841796875,886.314208984375,0.9571744799613953,681.9713745117188,692.7213745117188,0.9445847868919373
2724,693.0621337890625,886.314208984375,0.9615442156791687,670.449951171875,692.7213745117188,0.9329042434692383
2725,707.4985961914062,886.314208984375,0.971278727054596,661.9752807617188,692.7213745117188,0.9552520513534546
2726,728.622802734375,884.2612915039062,0.9781327247619629,654.1228637695312,695.1712036132812,0.9456636905670166
2727,746.3211669921875,873.7991333007812,0.969197154045105,645.4588623046875,699.2159423828125,0.9273227453231812
2728,757.13916015625,862.0072021484375,0.9741870760917664,635.6132202148438,703.9448852539062,0.9275614619255066
2729,766.0343627929688,838.6707153320312,0.9821262955665588,624.9141235351562,710.9691772460938,0.9573733806610107
2730,766.0343627929688,809.9608154296875,0.9693810939788818,616.1600952148438,717.5496826171875,0.9641163945198059
2731,766.0343627929688,777.050537109375,0.9474940299987793,607.7412109375,725.7401123046875,0.9652035236358643
2732,763.7091674804688,744.9308471679688,0.9144026041030884,601.8072509765625,733.4577026367188,0.9572113752365112
2733,752.9668579101562,720.09423828125,0.9713970422744751,601.8072509765625,741.1382446289062,0.9669090509414673
2734,743.1810302734375,698.9771118164062,0.9716370701789856,601.8072509765625,750.2491455078125,0.9778563380241394
2735,736.73388671875,685.3287963867188,0.9662498235702515,606.1995239257812,760.6596069335938,0.9688538312911987
2736,732.8037109375,672.4954223632812,0.9697363376617432,609.112060546875,776.2852783203125,0.9683167338371277
2737,732.7528076171875,665.355712890625,0.9333943128585815,616.622802734375,797.507080078125,0.9355605244636536
2738,724.6555786132812,656.65625,0.9660623073577881,628.1715087890625,815.8330688476562,0.9681888818740845
2739,706.3857421875,656.65625,0.9725893139839172,641.5228881835938,832.5313110351562,0.9709683060646057
2740,683.20361328125,656.65625,0.9675298929214478,654.6341552734375,842.0889282226562,0.9653970003128052
2741,656.95703125,668.3087768554688,0.9698042273521423,667.132568359375,849.2440795898438,0.9573835134506226
2742,634.385986328125,682.9727783203125,0.9592757225036621,676.4052124023438,849.2440795898438,0.9664958715438843
2743,613.6642456054688,697.4132690429688,0.9796608686447144,684.8661499023438,849.2440795898438,0.9538087844848633
2744,600.29736328125,703.3317260742188,0.9747657775878906,692.8155517578125,844.9024047851562,0.9498196840286255
2745,587.5917358398438,703.861572265625,0.9711375832557678,698.9927368164062,838.0359497070312,0.9717490077018738
2746,575.2236328125,704.5228881835938,0.9802964925765991,708.6635131835938,828.5072631835938,0.9624530673027039
2747,560.9429931640625,708.6890869140625,0.9842990636825562,722.36767578125,819.0186767578125,0.9732312560081482
2748,551.7586669921875,713.7850952148438,0.9638854265213013,729.5204467773438,812.5632934570312,0.9317330718040466
2749,544.4070434570312,718.5932006835938,0.9732383489608765,738.792236328125,797.3610229492188,0.9532422423362732
2750,544.4070434570312,725.6611938476562,0.9803218245506287,741.1318359375,785.2470092773438,0.9331135749816895
2751,544.4070434570312,736.7293701171875,0.9814417362213135,743.7822265625,772.1018676757812,0.967463493347168
2752,544.5759887695312,750.056396484375,0.9732298851013184,745.3247680664062,760.618408203125,0.9584130644798279
2753,545.734619140625,766.4276123046875,0.9788386225700378,745.441162109375,753.7222900390625,0.9424163103103638
2754,545.734619140625,784.2660522460938,0.9813427329063416,745.441162109375,747.3859252929688,0.939074695110321
2755,545.734619140625,800.8321533203125,0.9817647933959961,745.441162109375,740.4713134765625,0.9531456232070923
2756,544.4013061523438,818.1932373046875,0.9794451594352722,742.7727661132812,732.2880859375,0.9400855302810669
2757,540.0881958007812,834.05126953125,0.9786500930786133,736.6677856445312,723.0123291015625,0.9535183310508728
2758,540.0881958007812,847.4292602539062,0.9710964560508728,726.5411987304688,718.2899780273438,0.9636805653572083
2759,540.0881958007812,863.028076171875,0.9683873653411865,713.6922607421875,717.2230834960938,0.9543701410293579
2760,544.5986938476562,876.0947265625,0.9620681405067444,702.7279663085938,712.865234375,0.9513084888458252
2761,559.92626953125,887.5338134765625,0.9758979678153992,690.34033203125,708.8571166992188,0.975359320640564
2762,571.2530517578125,895.39794921875,0.9577536582946777,674.80322265625,699.660400390625,0.9596444368362427
2763,572.7762451171875,897.8734741210938,0.9548083543777466,660.8385620117188,690.2443237304688,0.9599687457084656
2764,572.9346923828125,901.1898803710938,0.9632022976875305,651.2764282226562,688.015380859375,0.936021089553833
2765,578.818603515625,906.6197509765625,0.9560219645500183,647.4353637695312,688.015380859375,0.9464371204376221
2766,580.4567260742188,914.74169921875,0.9676120281219482,644.7659912109375,688.015380859375,0.9621394276618958
2767,581.66845703125,926.4788208007812,0.959574818611145,639.145751953125,693.0582885742188,0.9492055773735046
2768,581.66845703125,939.229736328125,0.9677330255508423,630.1180419921875,703.1121215820312,0.9661770462989807
2769,580.71533203125,950.7012329101562,0.975906491279602,621.8538208007812,713.91748046875,0.9400801658630371
2770,580.71533203125,959.1641845703125,0.9540306329727173,612.2177124023438,723.2618408203125,0.9495509266853333
2771,581.66845703125,963.396728515625,0.9675791263580322,605.6951293945312,729.5213623046875,0.919427752494812
2772,585.5408325195312,974.4910278320312,0.9463528394699097,601.94091796875,735.7330932617188,0.922324001789093
2773,597.3932495117188,986.21240234375,0.965569257736206,600.7689208984375,741.2963256835938,0.9521563649177551
2774,610.9730834960938,993.83642578125,0.9630321264266968,598.15380859375,747.8064575195312,0.9402346611022949
2775,624.4341430664062,998.3387451171875,0.9549346566200256,595.662109375,753.03857421875,0.9731889963150024
2776,634.2028198242188,1000.2298583984375,0.9547563791275024,593.1551513671875,760.8807373046875,0.9694417119026184
2777,645.2510375976562,1000.6357421875,0.9415520429611206,592.1930541992188,769.3087158203125,0.9809470772743225
2778,655.1182861328125,1000.6535034179688,0.9313490986824036,588.9472045898438,775.1767578125,0.9763809442520142
2779,657.9908447265625,1000.770751953125,0.9221159815788269,587.4581298828125,778.5950927734375,0.9730911254882812
2780,659.0404663085938,1002.7503662109375,0.9013565182685852,587.2057495117188,779.88232421875,0.974032998085022
2781,659.9459228515625,1005.2628173828125,0.9118539094924927,587.2057495117188,782.8812866210938,0.979725182056427
2782,660.8775634765625,1005.2628173828125,0.9393014311790466,587.2057495117188,787.0130615234375,0.9740443229675293
2783,667.6512451171875,1005.2628173828125,0.9417449235916138,589.169189453125,793.255615234375,0.9742099046707153
2784,684.6387939453125,1003.8783569335938,0.9530462026596069,589.89599609375,798.0203247070312,0.9648435115814209
2785,703.4292602539062,1002.1881103515625,0.9772675037384033,589.89599609375,804.7843627929688,0.9709224700927734
2786,719.6257934570312,998.6875,0.9785155057907104,589.89599609375,809.861572265625,0.9680786728858948
2787,733.3035278320312,993.425048828125,0.9680752158164978,589.0560302734375,817.7386474609375,0.9698549509048462
2788,748.6697998046875,983.4623413085938,0.9620241522789001,584.1216430664062,829.2724609375,0.9705214500427246
2789,758.761474609375,967.5888671875,0.9606241583824158,580.2808227539062,844.6531982421875,0.9691271781921387
2790,769.0415649414062,945.1803588867188,0.9664618968963623,575.8310546875,858.3799438476562,0.9315372109413147
2791,769.0415649414062,920.9238891601562,0.960465669631958,571.5764770507812,872.0109252929688,0.9324166774749756
2792,769.0415649414062,894.2784423828125,0.9641265869140625,569.9007568359375,881.50146484375,0.9711394309997559
2793,755.95703125,869.0646362304688,0.9724310040473938,567.5017700195312,891.0640869140625,0.9604568481445312
2794,735.2261962890625,846.8408203125,0.967329204082489,567.0617065429688,896.4617919921875,0.9691345691680908
2795,712.7151489257812,827.7589721679688,0.9595663547515869,567.0617065429688,899.9746704101562,0.9727346897125244
2796,689.5682983398438,811.4521484375,0.9591121673583984,567.0617065429688,903.5105590820312,0.9662591814994812
2797,669.8896484375,796.1837158203125,0.9378405809402466,567.3238525390625,909.2035522460938,0.9448768496513367
2798,650.9596557617188,783.3507690429688,0.9481709599494934,568.7417602539062,915.7003784179688,0.9480028748512268
2799,629.177734375,776.85693359375,0.9600656032562256,573.1544799804688,923.7960205078125,0.9550703167915344
2800,608.6393432617188,776.85693359375,0.9705345630645752,579.0804443359375,926.7530517578125,0.9611140489578247
2801,593.6259765625,776.85693359375,0.975013792514801,586.8270263671875,933.9564208984375,0.9365692138671875
2802,581.4905395507812,782.0029296875,0.975288450717926,595.2630615234375,938.7176513671875,0.9392774701118469
2803,566.049072265625,792.687744140625,0.9808582663536072,605.0591430664062,943.4677124023438,0.9609276056289673
2804,554.8981323242188,803.4668579101562,0.9720112681388855,614.3040161132812,946.3273315429688,0.9617153406143188
2805,541.5944213867188,818.0449829101562,0.980998694896698,624.997802734375,947.0802001953125,0.9623022079467773
2806,527.1630249023438,842.1553955078125,0.9705731868743896,633.582763671875,947.3970336914062,0.9414908289909363
2807,513.11669921875,866.35546875,0.9818494915962219,638.4462280273438,947.3970336914062,0.9409351348876953
2808,502.0251159667969,887.7908935546875,0.9525293707847595,642.4698486328125,947.1661987304688,0.9427400231361389
2809,495.1485290527344,898.84521484375,0.9655901789665222,642.4698486328125,947.0802001953125,0.9305283427238464
2810,487.38592529296875,905.5556640625,0.9721490740776062,642.4698486328125,946.6202392578125,0.9031265377998352
2811,480.41802978515625,910.3714599609375,0.9814487099647522,641.631103515625,946.2494506835938,0.8538936972618103
2812,470.6490173339844,921.5242309570312,0.9822606444358826,641.631103515625,945.7210693359375,0.6915230751037598
2813,465.50897216796875,934.5259399414062,0.9892113208770752,641.631103515625,943.4730834960938,0.3156413733959198
2814,464.73095703125,946.9200439453125,0.9821069836616516,643.2352294921875,941.1632690429688,0.5685769319534302
2815,464.70709228515625,954.9060668945312,0.9629712104797363,650.5967407226562,932.827392578125,0.5818796753883362
2816,463.8912048339844,965.6764526367188,0.9839369058609009,669.0868530273438,916.5153198242188,0.5397975444793701
2817,463.8912048339844,970.5990600585938,0.964139997959137,669.0868530273438,916.1322631835938,0.878373920917511
2818,461.4421081542969,970.5990600585938,0.9591963887214661,669.0868530273438,913.5300903320312,0.9575144648551941
2819,458.486328125,972.1915893554688,0.9613815546035767,668.007568359375,912.23193359375,0.9600172638893127
2820,458.486328125,972.1915893554688,0.9757343530654907,664.3616333007812,908.2034301757812,0.9358734488487244
2821,458.486328125,972.1915893554688,0.977512001991272,662.0863647460938,903.9297485351562,0.9542191028594971
2822,465.7383728027344,984.5565185546875,0.9837179780006409,661.7205810546875,897.0478515625,0.9584603309631348
2823,484.128662109375,999.7664184570312,0.980340301990509,661.4981079101562,888.7402954101562,0.9470969438552856
2824,503.5620422363281,1014.8085327148438,0.9776345491409302,661.2996826171875,879.3202514648438,0.9565703272819519
2825,521.2986450195312,1026.6092529296875,0.9694616198539734,658.3955078125,875.513427734375,0.9611639380455017
2826,524.8285522460938,1036.0863037109375,0.9544288516044617,653.40771484375,872.0784912109375,0.9495036005973816
2827,524.8285522460938,1043.900146484375,0.9443262815475464,646.1873779296875,868.4281005859375,0.9668499827384949
2828,524.8285522460938,1050.330322265625,0.9361426830291748,640.1298828125,865.4054565429688,0.9585738182067871
2829,520.938232421875,1056.7757568359375,0.9688863158226013,634.8224487304688,865.4054565429688,0.9434542059898376
2830,517.6435546875,1066.2088623046875,0.9782198667526245,629.79345703125,865.4054565429688,0.9742242693901062
2831,517.6435546875,1077.048583984375,0.9828454852104187,623.9786376953125,866.910888671875,0.9560044407844543
2832,517.6435546875,1090.533447265625,0.9843079447746277,614.4230346679688,873.51611328125,0.9488843083381653
2833,518.6488647460938,1103.5185546875,0.9642561674118042,606.610595703125,880.4944458007812,0.9521159529685974
2834,528.6716918945312,1109.7186279296875,0.9692784547805786,597.4707641601562,881.583251953125,0.9406895041465759
2835,533.1692504882812,1115.8851318359375,0.9484588503837585,589.6325073242188,881.583251953125,0.9012690782546997
2836,535.3298950195312,1115.8851318359375,0.9298430681228638,580.97607421875,881.583251953125,0.9539609551429749
2837,541.4273681640625,1115.8851318359375,0.9159010648727417,580.97607421875,878.9100952148438,0.9553758502006531
2838,547.8898315429688,1110.4208984375,0.9782172441482544,580.97607421875,875.95947265625,0.9325866103172302
2839,557.8429565429688,1096.972412109375,0.9807016253471375,583.888671875,874.458740234375,0.9290363192558289
2840,564.7576293945312,1078.2381591796875,0.9847059845924377,589.1106567382812,871.3300170898438,0.9458434581756592
2841,564.7576293945312,1062.6566162109375,0.984700083732605,595.864013671875,865.72314453125,0.9617244601249695
2842,564.7576293945312,1061.3726806640625,0.980016827583313,605.3997192382812,861.8504028320312,0.9320899248123169
2843,552.1551513671875,1060.7403564453125,0.9744452238082886,614.8016967773438,857.9829711914062,0.9257482886314392
2844,536.2294311523438,1058.075927734375,0.9743871092796326,623.9008178710938,852.2969970703125,0.9468783140182495
2845,522.9676513671875,1049.538818359375,0.9656898975372314,629.3387451171875,848.3952026367188,0.9573830962181091
2846,521.3160400390625,1037.5716552734375,0.9739242196083069,632.8635864257812,848.3952026367188,0.9519879221916199
2847,521.3160400390625,1031.927734375,0.9794080257415771,634.7787475585938,848.3952026367188,0.9279299378395081
2848,521.3160400390625,1029.4764404296875,0.9791433811187744,635.6002807617188,848.3952026367188,0.9324528574943542
2849,531.36376953125,1029.423583984375,0.979469895362854,635.6002807617188,848.3952026367188,0.9288027882575989
2850,539.167236328125,1028.5889892578125,0.9790215492248535,635.6002807617188,847.0352172851562,0.9222103357315063
2851,549.57666015625,1021.5355834960938,0.9780855178833008,633.5372314453125,845.7201538085938,0.9385906457901001
2852,558.80126953125,1015.6734008789062,0.9744424819946289,630.9552612304688,845.3013916015625,0.9563539624214172
2853,571.4072875976562,1015.6734008789062,0.9683631062507629,630.247314453125,845.2291870117188,0.953474760055542
2854,571.4072875976562,1015.6734008789062,0.9643121361732483,630.247314453125,844.134765625,0.9357210397720337
2855,571.4072875976562,1019.2901611328125,0.9551328420639038,629.8455200195312,841.200439453125,0.9255085587501526
2856,572.3389892578125,1028.4486083984375,0.9663374423980713,629.8455200195312,839.0826416015625,0.927000880241394
2857,572.3389892578125,1028.4486083984375,0.8242242932319641,629.8455200195312,835.0247192382812,0.9477018117904663
2858,580.3712768554688,1028.4486083984375,0.9580415487289429,629.8455200195312,831.4008178710938,0.9559341669082642
2859,597.2083129882812,1012.5396728515625,0.9689550399780273,628.5977172851562,827.5410766601562,0.9445524215698242
2860,616.1064453125,991.0472412109375,0.9145537614822388,623.7477416992188,818.582275390625,0.9527117609977722
2861,634.16845703125,971.5003662109375,0.8971191048622131,615.5775756835938,813.4238891601562,0.9525383710861206
2862,647.3862915039062,957.686767578125,0.8522469401359558,610.72021484375,808.3153076171875,0.9123096466064453
2863,657.311767578125,947.0062866210938,0.7999678254127502,608.6160278320312,805.634033203125,0.9595818519592285
2864,666.1283569335938,931.9918212890625,0.7676998376846313,608.2326049804688,805.2239379882812,0.9584221243858337
2865,671.52197265625,923.0155029296875,0.8130471110343933,608.0089111328125,805.2239379882812,0.9621062278747559
2866,679.3564453125,912.4523315429688,0.8252898454666138,608.0089111328125,805.2239379882812,0.9641300439834595
2867,689.0694580078125,902.3471069335938,0.9085716605186462,607.695068359375,805.5680541992188,0.9635784029960632
2868,700.2935791015625,885.3370971679688,0.6638027429580688,607.5098876953125,805.8672485351562,0.9609706997871399
2869,702.216064453125,866.9894409179688,0.5406729578971863,607.2848510742188,806.1105346679688,0.9494547247886658
2870,709.147705078125,854.804931640625,0.7969801425933838,606.6212768554688,806.21044921875,0.9231926202774048
2871,717.2733154296875,849.3857421875,0.9315393567085266,605.7921142578125,806.478271484375,0.8859695792198181
2872,723.8699951171875,843.4349975585938,0.9156346321105957,604.7005004882812,807.3908081054688,0.7964068055152893
2873,729.9871826171875,831.744384765625,0.9253450036048889,604.7005004882812,807.8541870117188,0.7766804099082947
2874,735.946533203125,821.1660766601562,0.973147451877594,604.220458984375,807.9242553710938,0.7477818131446838
2875,742.220458984375,811.5040893554688,0.9566130638122559,604.220458984375,808.0674438476562,0.6934909224510193
2876,747.3790893554688,797.35302734375,0.933454155921936,561.7078857421875,852.349609375,0.6289148330688477
2877,747.3790893554688,784.6300048828125,0.9534685015678406,561.7078857421875,853.2337036132812,0.8162108659744263
2878,747.3790893554688,773.2547607421875,0.9554527997970581,561.7078857421875,853.2337036132812,0.842705488204956
2879,746.2086181640625,765.2891235351562,0.959317147731781,566.4439697265625,853.6796875,0.9538295865058899
2880,745.192138671875,760.8287353515625,0.9705890417098999,577.5731201171875,856.2210083007812,0.638911247253418
2881,744.9727172851562,757.1170043945312,0.9732979536056519,579.31884765625,864.28759765625,0.7532495856285095
2882,743.71484375,755.220947265625,0.973973274230957,582.1043090820312,869.49560546875,0.8835546970367432
2883,739.745849609375,751.17626953125,0.972762405872345,582.1043090820312,885.1505737304688,0.9486544728279114
2884,732.7926635742188,745.39990234375,0.9593384861946106,583.932861328125,894.303466796875,0.8640512824058533
2885,722.0736083984375,737.187255859375,0.9800781011581421,587.9649047851562,898.3471069335938,0.8836360573768616
2886,711.8368530273438,733.5489501953125,0.9522486925125122,589.8261108398438,899.8679809570312,0.9164609313011169
2887,701.7208862304688,733.5489501953125,0.9429243803024292,591.1353759765625,900.2841796875,0.892561137676239
2888,691.7208862304688,733.5489501953125,0.9561159014701843,591.6968383789062,901.8895874023438,0.8750318288803101
2889,678.4322509765625,736.0755004882812,0.9776127934455872,593.9828491210938,906.4246826171875,0.9040220975875854
2890,657.1478271484375,745.6569213867188,0.9791291952133179,595.7950439453125,907.8468017578125,0.9189586043357849
2891,636.4539184570312,753.9318237304688,0.9681116342544556,598.46044921875,909.0081176757812,0.9262073636054993
2892,616.7294921875,764.3345336914062,0.9666882157325745,601.2639770507812,915.2518310546875,0.9371170401573181
2893,595.149658203125,777.4308471679688,0.9790007472038269,604.4682006835938,921.8822021484375,0.9430015683174133
2894,575.6942138671875,790.7821655273438,0.9826415181159973,610.0780029296875,923.5496215820312,0.9369683265686035
2895,559.3179931640625,803.258056640625,0.9804295301437378,616.6061401367188,926.89453125,0.9264653325080872
2896,546.8675537109375,814.888671875,0.9772459864616394,624.004638671875,929.9801635742188,0.9544644951820374
2897,532.0787963867188,825.5422973632812,0.9777029156684875,631.0910034179688,929.9801635742188,0.9508129358291626
2898,522.2592163085938,835.3214721679688,0.9680967926979065,636.8995971679688,929.9801635742188,0.952093780040741
2899,514.5161743164062,842.5211181640625,0.9707623720169067,643.1700439453125,925.1878662109375,0.9416608810424805
2900,505.2870178222656,846.7854614257812,0.963232159614563,649.083740234375,918.3276977539062,0.9082550406455994
2901,499.0948791503906,854.3719482421875,0.9837496280670166,659.23681640625,908.9573364257812,0.8924092054367065
2902,499.0948791503906,867.5806884765625,0.9885254502296448,665.5379638671875,903.3277587890625,0.9122342467308044
2903,499.0948791503906,884.0790405273438,0.9899786710739136,672.3521728515625,893.3977661132812,0.8600902557373047
2904,509.6091613769531,904.3717041015625,0.9806886911392212,677.9737548828125,880.22216796875,0.8987284302711487
2905,524.1143798828125,923.891357421875,0.9606112837791443,680.9685668945312,867.9761962890625,0.9206192493438721
2906,539.296142578125,939.94580078125,0.963922381401062,680.9685668945312,854.2766723632812,0.9319204092025757
2907,554.5806884765625,951.5337524414062,0.9641855359077454,680.9685668945312,844.088623046875,0.9076653718948364
2908,569.0838623046875,962.2168579101562,0.9630274772644043,678.6725463867188,832.1655883789062,0.955944836139679
2909,583.345947265625,970.6029663085938,0.9608304500579834,672.0228271484375,823.67236328125,0.9486356973648071
2910,595.9853515625,976.5362548828125,0.9606399536132812,666.0845336914062,813.9011840820312,0.9145594239234924
2911,607.5230102539062,981.0950317382812,0.9664068818092346,657.072998046875,806.626220703125,0.9571000933647156
2912,616.3181762695312,982.4086303710938,0.9670829176902771,644.6710205078125,797.9469604492188,0.9771963357925415
2913,625.7181396484375,985.2717895507812,0.9720945358276367,629.5619506835938,792.3340454101562,0.9657107591629028
2914,631.717529296875,985.5933227539062,0.9453727602958679,611.278564453125,792.3340454101562,0.9542165398597717
2915,640.4259033203125,985.5933227539062,0.9652292728424072,595.4520874023438,792.3340454101562,0.9634411334991455
2916,654.52783203125,985.5933227539062,0.9666288495063782,583.935546875,792.7702026367188,0.9399821162223816
2917,672.2652587890625,980.826171875,0.981957197189331,572.8438110351562,799.3578491210938,0.92817223072052
2918,690.60009765625,973.730712890625,0.9748323559761047,563.5938720703125,807.1363525390625,0.9547284841537476
2919,701.18310546875,962.89794921875,0.9834418892860413,557.5671997070312,815.64208984375,0.9617552161216736
2920,709.7760009765625,949.7489624023438,0.9729932546615601,553.145263671875,825.8855590820312,0.9567943215370178
2921,716.859375,936.6708984375,0.9629883766174316,552.2254028320312,833.0645141601562,0.9790488481521606
2922,723.5806274414062,920.982177734375,0.9744982719421387,552.2254028320312,842.5363159179688,0.9712541103363037
2923,725.5194091796875,900.435302734375,0.9762075543403625,552.2254028320312,846.5719604492188,0.9777899980545044
2924,726.357666015625,880.8447875976562,0.9711490869522095,553.3243408203125,851.8202514648438,0.9682456254959106
2925,733.7940673828125,867.3487548828125,0.9674974083900452,557.2216186523438,858.7723388671875,0.944905161857605
2926,741.1405639648438,855.7410888671875,0.9751590490341187,560.4728393554688,862.8737182617188,0.9726505279541016
2927,745.87548828125,842.5345458984375,0.9363051652908325,561.4797973632812,871.8271484375,0.9544256925582886
2928,745.87548828125,830.227294921875,0.9632620215415955,562.5068969726562,885.675048828125,0.9385046362876892
2929,745.87548828125,813.56640625,0.9602420330047607,568.95751953125,903.5346069335938,0.9039544463157654
2930,730.5985107421875,793.568359375,0.9643791913986206,577.9263305664062,919.2177734375,0.9721864461898804
2931,710.82763671875,779.6978149414062,0.9691991806030273,587.6454467773438,929.4075317382812,0.9564564228057861
2932,683.2923583984375,776.3013916015625,0.9733547568321228,597.7415771484375,939.5105590820312,0.9480001926422119
2933,654.4796752929688,776.3013916015625,0.9810896515846252,608.0740356445312,947.0639038085938,0.9545244574546814
2934,633.1549682617188,776.3013916015625,0.97413569688797,615.828857421875,955.9794311523438,0.9369981288909912
2935,610.9970092773438,782.1268310546875,0.9738590121269226,623.8419799804688,960.3665771484375,0.9510307908058167
2936,589.6900024414062,788.8672485351562,0.9778246283531189,627.9673461914062,960.3665771484375,0.9372997879981995
2937,571.9551391601562,794.33251953125,0.9571554660797119,632.3119506835938,960.3665771484375,0.9118158221244812
2938,555.2818603515625,797.7847290039062,0.9566821455955505,640.454345703125,958.8080444335938,0.9170853495597839
2939,540.9578857421875,802.4028930664062,0.9730294942855835,649.6297607421875,957.3065795898438,0.9038885235786438
2940,530.2764892578125,806.5606079101562,0.9789549112319946,662.9322509765625,953.0574951171875,0.938610315322876
2941,522.6572265625,810.3697509765625,0.9499629735946655,677.7208251953125,944.420654296875,0.944852352142334
2942,512.2064819335938,819.8312377929688,0.9771838188171387,690.1104125976562,930.66455078125,0.9537297487258911
2943,502.7996520996094,834.8514404296875,0.9790027737617493,696.4735717773438,919.399658203125,0.9213823080062866
2944,502.7996520996094,853.8020629882812,0.9851667284965515,701.663330078125,904.5317993164062,0.9014801383018494
2945,502.7996520996094,877.5317993164062,0.9837402701377869,701.663330078125,888.2966918945312,0.9003697633743286
2946,511.1087951660156,901.9097900390625,0.9839072227478027,701.663330078125,876.3629760742188,0.8964073061943054
2947,520.990234375,922.8928833007812,0.9530906081199646,700.1339721679688,864.5986328125,0.9218230247497559
2948,528.4299926757812,937.6817016601562,0.9763050079345703,700.0046997070312,852.7434692382812,0.938649594783783
2949,535.2554931640625,949.5940551757812,0.9766823053359985,697.2526245117188,844.0806884765625,0.924223780632019
2950,548.9244384765625,962.853515625,0.9753053188323975,693.5038452148438,838.7597045898438,0.9597878456115723
2951,568.3195190429688,978.0570068359375,0.9616511464118958,688.9762573242188,834.079833984375,0.9391247630119324
2952,587.8834838867188,990.5530395507812,0.9602234363555908,682.9365844726562,833.8177490234375,0.9310365915298462
2953,602.5900268554688,998.3294677734375,0.9774312376976013,674.2557983398438,827.7108154296875,0.9490573406219482
2954,614.4702758789062,998.3294677734375,0.9655877351760864,659.1471557617188,819.6466674804688,0.9699676632881165
2955,632.15625,998.3294677734375,0.9711402058601379,641.8544921875,812.2083740234375,0.9340624213218689
2956,655.1715087890625,990.7485961914062,0.9573155045509338,627.7360229492188,809.7774047851562,0.9133576154708862
2957,679.6655883789062,974.129638671875,0.9607416391372681,614.1624145507812,809.4877319335938,0.9488736987113953
2958,701.22607421875,946.3812866210938,0.9748578667640686,599.6437377929688,809.4877319335938,0.9614286422729492
2959,715.2427978515625,912.8189697265625,0.9778594970703125,585.52880859375,809.4877319335938,0.9582491517066956
2960,719.58544921875,880.9172973632812,0.9681854844093323,575.714111328125,809.8775634765625,0.9622000455856323
2961,721.7825927734375,856.1876831054688,0.9660132527351379,572.47900390625,813.0875244140625,0.9525967836380005
2962,724.5737915039062,838.0682983398438,0.970008373260498,569.2296752929688,821.4486694335938,0.9767867922782898
2963,733.2913208007812,829.3494262695312,0.9388836622238159,562.813232421875,830.390869140625,0.9746662378311157
2964,736.6710815429688,825.8580322265625,0.9617438912391663,561.030517578125,840.5629272460938,0.9787572026252747
2965,739.6217651367188,819.0118408203125,0.9690929651260376,561.030517578125,851.8583374023438,0.9715766310691833
2966,739.6217651367188,812.03857421875,0.9548314809799194,561.030517578125,865.6321411132812,0.9747427701950073
